MonthlyIncome,OverTime_Yes,Age,YearsInCurrentRole,JobRole_Sales Representative,TenureGroup_5+ Years,JobLevel,HighIncomeIndicator,Department_Sales,YearsAtCompany,StockOptionLevel,TotalWorkingYears,PromotionRate,JobRole_Manager,TenureGroup_3–5 Years,Attrition
0.9736058354815148,0,50,-0.33939373950819707,0,0,3,1,0,-0.4891325836567126,0,-0.160660216445077,-0.14300321247747416,0,1,0
0.010851300102259652,1,40,-0.063295899399149,0,1,2,1,1,-0.1589259714981052,2,-0.42176637252497007,-0.3449091298208929,0,0,1
-0.32468596447537434,1,31,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-1.0745317627247029,1.5058951124937778,0,0,0
-0.8461780044724708,0,21,-1.1676872598353414,1,0,1,0,1,-0.9844425018946237,0,-1.335637918804596,-0.8496739231794395,0,0,1
-0.9666392740838208,0,29,-0.6154915796172451,0,0,1,0,0,-0.6542358897360163,0,-0.6828725286048631,0.03366446519801711,0,0,0
0.04827616056403828,0,35,-0.8915894197262932,0,0,2,1,0,-0.3240292775774089,0,-0.160660216445077,-0.8496739231794395,0,1,0
-0.32468596447537434,0,27,-0.6154915796172451,0,0,1,0,0,-0.3240292775774089,1,-0.8134256066448097,-0.8496739231794395,0,1,0
-0.32468596447537434,0,28,0.21280194070989908,0,1,2,0,1,0.0061773345811984995,0,-0.5523194505649166,-0.8496739231794395,0,0,0
1.0833074577101034,0,49,-0.6154915796172451,0,0,3,1,0,-0.3240292775774089,0,1.9281890321940678,-0.8496739231794395,0,1,0
-0.32690806556529245,0,51,0.7649976209279952,0,1,2,0,1,0.0061773345811984995,1,0.8837644078744954,-0.8496739231794395,0,0,0
-0.32468596447537434,0,36,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,1,-0.6828725286048631,1.5058951124937778,0,0,0
-0.32468596447537434,1,34,-0.6154915796172451,0,0,2,0,1,-0.3240292775774089,0,-0.29121329448502353,-0.8496739231794395,0,1,1
2.41516467939365,1,55,-0.063295899399149,0,0,4,1,0,-0.3240292775774089,0,2.4504013443538537,-0.26078166426113514,1,1,0
-0.4850281010163071,1,24,-0.6154915796172451,0,0,2,0,1,-0.3240292775774089,1,-0.160660216445077,-0.8496739231794395,0,1,0
-0.9023152951651388,0,30,-1.1676872598353414,1,0,1,0,1,-0.9844425018946237,1,-1.335637918804596,-0.8496739231794395,0,0,0
-0.75589052860843,0,26,-0.063295899399149,0,1,1,0,0,-0.1589259714981052,0,-0.5523194505649166,-0.8496739231794395,0,0,1
-0.9565813428347179,0,22,-0.8915894197262932,0,0,1,0,0,-0.81933919581532,1,-1.2050848407646493,0.32811059465716924,0,0,0
0.2952802396117772,0,36,1.3171933011460915,0,0,3,1,1,-0.3240292775774089,2,-0.160660216445077,4.4503564070853,0,1,0
-0.946991222341387,1,36,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-1.0745317627247029,-0.8496739231794395,0,0,1
-0.7717960943046859,0,37,0.7649976209279952,0,1,1,0,0,1.822313701453539,1,0.8837644078744954,1.3819177948267665,0,0,0
-0.14469577619200777,0,40,-0.063295899399149,0,0,2,1,1,-0.3240292775774089,2,-0.42176637252497007,-0.26078166426113514,0,1,0
-0.8789247573765272,0,42,-0.6154915796172451,0,0,1,0,0,-0.3240292775774089,1,-0.42176637252497007,-0.26078166426113514,0,1,0
-0.49976413982313245,1,37,-1.1676872598353414,0,0,2,0,0,-0.9844425018946237,0,0.8837644078744954,-0.8496739231794395,0,0,0
1.8718024865642018,0,43,1.5932911412551394,0,1,4,1,0,2.9780368440086646,1,1.7976359541541211,-0.4419792823898441,0,0,0
-0.6749592678598336,0,40,-1.1676872598353414,0,0,2,0,0,-0.9844425018946237,1,1.1448705639543884,-0.8496739231794395,0,0,0
2.4459232365856747,0,54,-0.6154915796172451,0,0,5,1,0,-0.4891325836567126,1,1.6670828761141745,-0.14300321247747416,0,1,0
0.047808349808266044,0,34,-0.6154915796172451,0,0,2,1,1,-0.6542358897360163,1,-0.6828725286048631,0.03366446519801711,0,0,0
-0.47426845363354575,0,31,1.5932911412551394,0,1,2,0,0,0.9967971710570207,1,-0.160660216445077,-0.09252673314161959,0,0,0
-0.9533066675443121,0,43,-0.6154915796172451,0,0,1,0,0,-0.6542358897360163,1,-0.42176637252497007,0.03366446519801711,0,0,0
-0.42374489201014465,1,43,-0.6154915796172451,0,0,2,0,0,-0.3240292775774089,0,-0.42176637252497007,-0.8496739231794395,0,1,0
-0.4319315802361587,1,25,-0.063295899399149,0,0,2,0,1,-0.3240292775774089,0,-0.8134256066448097,-0.26078166426113514,0,1,0
-0.4408199845958311,1,37,1.8693889813641875,0,1,2,0,0,0.9967971710570207,2,0.49210517375465573,1.6741500436132934,0,0,0
-0.9626628826597569,0,31,-0.6154915796172451,0,0,1,0,0,-0.4891325836567126,1,-0.9439786846847562,1.270338208926456,0,1,0
2.4459232365856747,1,39,1.0410954610370433,0,1,5,1,0,2.3176236196914504,1,1.275423641994335,-0.6890669434744474,1,0,0
1.6088928418202069,0,56,0.7649976209279952,0,1,4,1,1,0.0061773345811984995,3,3.233719812593533,2.2420104361416584,0,0,0
0.05693065954582458,0,30,-0.063295899399149,0,0,2,1,1,-0.3240292775774089,0,-0.6828725286048631,1.5058951124937778,0,1,0
0.48146892040912587,0,41,0.7649976209279952,0,1,3,1,1,0.5014872528191096,1,-0.160660216445077,-0.8496739231794395,0,0,0
-0.41532429840624446,0,78,-1.1676872598353414,0,1,2,0,0,0.5014872528191096,1,-0.160660216445077,-0.5284599637694553,0,0,0
-0.5385924325522278,0,25,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,1,-0.6828725286048631,-0.8496739231794395,0,0,1
0.38252694556329864,1,52,-0.063295899399149,0,0,3,1,0,-0.3240292775774089,0,2.189295188273961,-0.8496739231794395,0,1,0
-0.8606801379014101,0,45,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,2,-0.42176637252497007,-0.8496739231794395,0,0,0
2.390838520093494,0,52,-0.6154915796172451,0,0,4,1,0,-0.3240292775774089,0,2.5809544223938006,-0.26078166426113514,1,1,0
-0.4157921091620167,0,42,-0.063295899399149,0,0,2,0,0,-0.3240292775774089,1,1.014317485914442,-0.8496739231794395,0,1,0
-0.05674735410682799,0,30,-0.063295899399149,0,0,2,1,0,-0.3240292775774089,0,-0.030107138405130456,-0.8496739231794395,0,1,0
2.4459232365856747,0,60,1.0410954610370433,0,1,5,1,0,3.6384500683258794,0,2.8420605784736934,0.4458890464408301,1,0,0
-0.3563801431789431,0,46,0.7649976209279952,0,1,2,0,0,0.5014872528191096,1,1.014317485914442,-0.8496739231794395,0,0,0
-0.4235109866322585,0,42,0.21280194070989908,0,1,2,0,0,-0.1589259714981052,3,-0.5523194505649166,-0.8496739231794395,0,0,0
-0.7324999908198183,1,24,-0.33939373950819707,1,0,1,0,1,-0.3240292775774089,0,-0.6828725286048631,-0.26078166426113514,0,1,1
-0.9315534674009034,0,34,-0.6154915796172451,1,0,1,0,1,-0.81933919581532,1,-1.0745317627247029,0.32811059465716924,0,0,1
-0.32468596447537434,1,38,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,1,-1.335637918804596,-0.8496739231794395,0,0,0
2.4459232365856747,0,40,2.9737803418003796,0,1,5,1,1,2.1525203136121465,0,1.275423641994335,-0.681418992059924,1,0,0
-0.8064140902318311,0,26,-0.6154915796172451,0,0,1,0,0,-0.6542358897360163,2,-1.0745317627247029,-0.8496739231794395,0,0,0
-0.9909654333839769,0,30,-0.33939373950819707,0,0,1,0,0,-0.3240292775774089,1,-0.29121329448502353,-0.26078166426113514,0,1,0
1.3101956742596363,0,29,-0.6154915796172451,0,1,3,1,0,0.5014872528191096,0,-0.160660216445077,-0.8496739231794395,0,0,0
-0.8859419187131107,0,29,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-0.6828725286048631,0.32811059465716924,0,0,1
-0.8817316219111606,0,36,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-1.335637918804596,-0.8496739231794395,0,0,1
0.48614702796684817,0,30,1.0410954610370433,0,1,3,1,1,0.3363839467398059,0,-0.160660216445077,1.6236735642774387,0,0,0
1.8208111141850285,0,57,-1.1676872598353414,0,0,4,1,1,-0.9844425018946237,1,2.711507500433747,-0.8496739231794395,1,0,0
2.4459232365856747,0,50,1.5932911412551394,0,1,4,1,0,3.308243456167272,1,2.189295188273961,1.0431940519151102,1,0,0
-0.8817316219111606,0,30,0.7649976209279952,0,1,1,0,0,0.6665905588984132,0,0.10044593963481609,0.9170028535754736,0,0,0
-0.32468596447537434,0,60,2.4215846615822834,0,1,3,0,1,1.822313701453539,0,1.4059767200342814,1.5678837713272837,0,0,0
-0.29556474492855284,0,47,-1.1676872598353414,0,0,2,1,0,-0.3240292775774089,3,1.1448705639543884,-0.8496739231794395,0,1,0
2.4459232365856747,0,46,-0.6154915796172451,0,0,4,1,0,-0.3240292775774089,0,1.9281890321940678,-0.8496739231794395,0,1,0
-0.49204526235289064,0,35,-0.063295899399149,0,0,1,0,0,-0.3240292775774089,0,-0.6828725286048631,1.5058951124937778,0,1,0
-0.597302682401643,0,54,-1.1676872598353414,0,0,2,0,0,-0.9844425018946237,0,1.014317485914442,-0.8496739231794395,0,0,0
-0.8340149248223928,0,34,-0.33939373950819707,0,1,1,0,0,0.0061773345811984995,1,0.3615520957147092,1.3586720477642018,0,0,0
0.6402906719937989,1,46,-0.6154915796172451,0,0,3,1,1,-0.6542358897360163,1,0.49210517375465573,0.03366446519801711,0,0,0
1.0091594529202044,0,31,1.0410954610370433,0,1,3,1,0,0.9967971710570207,1,0.23099901767476264,-0.8496739231794395,0,0,0
1.7019871822188812,1,33,0.48889978081894714,0,1,3,1,0,0.0061773345811984995,0,0.49210517375465573,2.2420104361416584,1,0,1
-0.6843154829752783,0,33,-0.33939373950819707,0,0,1,0,0,-0.3240292775774089,3,-0.42176637252497007,-0.26078166426113514,0,1,1
-0.7837252685768777,0,30,-0.6154915796172451,1,0,1,0,1,-0.6542358897360163,0,-0.9439786846847562,0.03366446519801711,0,0,0
0.30370083321567737,1,35,0.7649976209279952,0,1,3,1,0,0.1712806406605022,0,-0.160660216445077,-0.8496739231794395,0,0,0
0.8164214215420446,0,31,-1.1676872598353414,0,0,3,1,0,-0.9844425018946237,0,0.10044593963481609,-0.8496739231794395,0,0,1
0.8458934991556952,1,34,-0.6154915796172451,0,0,3,1,0,-0.6542358897360163,3,-0.030107138405130456,-0.8496739231794395,0,0,1
-0.9919010548955214,0,42,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,1,-0.42176637252497007,1.5058951124937778,0,0,0
0.8529106604922787,0,36,-0.33939373950819707,0,1,3,1,1,0.5014872528191096,0,-0.160660216445077,2.0412517115104185,0,0,0
-0.5706374693226257,0,22,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-0.9439786846847562,0.32811059465716924,0,0,1
-0.5339143249945054,0,48,0.7649976209279952,0,1,2,0,1,0.3363839467398059,1,0.3615520957147092,1.270338208926456,0,0,0
-0.32468596447537434,0,55,1.3171933011460915,0,1,4,0,1,0.5014872528191096,0,3.3642728906334796,1.3988237926904499,1,0,0
-0.02423450658065781,0,41,-0.33939373950819707,0,1,2,1,1,1.1619004771363244,0,0.6226582517946022,-0.6141170196121176,0,0,0
-0.32468596447537434,0,35,1.3171933011460915,0,1,2,0,1,0.6665905588984132,0,0.49210517375465573,0.9170028535754736,0,0,0
1.6147404762673598,0,40,0.48889978081894714,0,1,4,1,0,2.1525203136121465,0,1.4059767200342814,-0.008399267581861821,0,0,0
-0.6031503168487959,0,39,-0.33939373950819707,0,0,1,0,0,-0.3240292775774089,1,-0.42176637252497007,-0.8496739231794395,0,1,0
0.05810018643525516,1,31,0.21280194070989908,0,1,2,1,1,-0.1589259714981052,0,-0.160660216445077,-0.8496739231794395,0,0,0
0.2508382178134151,1,42,1.3171933011460915,0,1,3,1,0,0.5014872528191096,1,-0.160660216445077,0.7563958738704816,0,0,0
-0.3575496700683737,0,45,0.7649976209279952,0,1,2,0,1,0.1712806406605022,1,-0.29121329448502353,0.32811059465716924,0,0,0
-0.840330370025318,1,26,0.7649976209279952,0,1,1,0,0,0.0061773345811984995,1,-0.42176637252497007,-0.40800472899071116,0,0,1
-0.32468596447537434,0,29,-0.6154915796172451,0,0,2,0,0,-0.6542358897360163,2,-0.42176637252497007,0.03366446519801711,0,0,0
2.3040596248977447,0,33,-0.8915894197262932,0,1,4,1,0,-0.1589259714981052,1,-0.160660216445077,-0.8496739231794395,0,0,0
1.2217794414186842,0,31,-0.063295899399149,0,0,3,1,1,-0.3240292775774089,1,-0.160660216445077,-0.8496739231794395,1,1,0
-1.0421907111410365,1,18,-1.1676872598353414,1,0,1,0,1,-1.1495458079739274,0,-1.4661909968445423,-0.8496739231794395,0,0,1
1.0755885802398615,0,40,-1.1676872598353414,0,0,3,1,1,-0.9844425018946237,1,1.1448705639543884,-0.8496739231794395,0,0,0
0.11166451797117583,1,41,0.7649976209279952,0,0,2,1,0,-0.3240292775774089,0,-0.160660216445077,-0.8496739231794395,0,1,0
-0.32468596447537434,0,26,-1.1676872598353414,0,0,2,0,1,-1.1495458079739274,2,-0.42176637252497007,-0.8496739231794395,0,0,0
-0.32468596447537434,0,36,-0.063295899399149,0,0,2,0,1,-0.3240292775774089,0,-0.8134256066448097,-0.8496739231794395,0,1,0
-0.23311200903295975,0,34,0.7649976209279952,0,1,2,1,1,0.5014872528191096,0,-0.160660216445077,0.7563958738704816,0,0,0
-0.9341264265576507,1,26,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-1.335637918804596,-0.8496739231794395,0,0,1
0.27072017493373496,0,37,0.21280194070989908,0,1,3,1,0,-0.1589259714981052,0,0.10044593963481609,-0.3449091298208929,0,0,0
-0.32468596447537434,0,46,-0.6154915796172451,0,0,3,0,0,-0.81933919581532,0,2.189295188273961,0.32811059465716924,0,0,0
2.4001947352089386,0,41,3.249878181909428,0,1,4,1,1,1.822313701453539,1,1.4059767200342814,1.1959518183262494,1,0,0
0.5848550974347894,0,37,0.21280194070989908,0,1,3,1,1,0.3363839467398059,1,-0.29121329448502353,1.6236735642774387,0,0,0
-0.17697471834029183,1,52,1.3171933011460915,0,1,2,1,0,0.5014872528191096,2,0.8837644078744954,1.0776098332804656,0,0,0
-0.3804723971012131,0,32,-0.6154915796172451,0,0,2,0,1,-0.4891325836567126,0,-0.160660216445077,-0.14300321247747416,0,1,1
-0.9200921038844837,0,24,-0.6154915796172451,1,0,1,0,1,-0.81933919581532,2,-1.0745317627247029,1.5058951124937778,0,0,0
0.8164214215420446,0,38,-1.1676872598353414,0,0,2,1,0,-0.9844425018946237,1,0.8837644078744954,-0.8496739231794395,0,0,0
0.026522960420629453,0,37,0.21280194070989908,0,1,2,1,0,-0.1589259714981052,1,-0.42176637252497007,1.1693852502547468,0,0,0
2.4459232365856747,1,49,1.3171933011460915,0,1,5,1,0,3.9686566804844867,1,2.5809544223938006,-0.8496739231794395,0,0,0
-0.8440728560714958,1,24,0.21280194070989908,0,1,1,0,0,-0.1589259714981052,2,-0.160660216445077,-0.3449091298208929,0,0,0
-0.014410480709440919,0,26,-0.33939373950819707,0,0,2,1,1,-0.3240292775774089,2,-0.6828725286048631,-0.26078166426113514,0,1,0
-0.9839482720473934,0,24,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,1,-1.335637918804596,-0.8496739231794395,0,0,0
2.4459232365856747,0,50,0.21280194070989908,0,1,5,1,0,4.13375998656379,1,2.711507500433747,0.22103927485384126,1,0,0
-0.9911993387618631,0,25,-0.063295899399149,1,1,1,0,1,0.0061773345811984995,0,-0.5523194505649166,-0.8496739231794395,0,0,0
-0.8064140902318311,1,24,-0.33939373950819707,0,1,1,0,0,-0.1589259714981052,1,-0.6828725286048631,-0.3449091298208929,0,0,1
-1.0059353775686883,0,30,-1.1676872598353414,1,0,1,0,1,-0.9844425018946237,1,-1.335637918804596,-0.8496739231794395,0,0,1
-0.6342597321076494,1,34,0.21280194070989908,0,1,1,0,0,-0.1589259714981052,1,-0.6828725286048631,-0.3449091298208929,0,0,0
-0.49134354621923226,0,31,-0.8915894197262932,0,0,2,0,1,-0.3240292775774089,0,-0.29121329448502353,-0.26078166426113514,0,1,1
-0.32468596447537434,0,35,-0.6154915796172451,0,0,2,0,0,-0.6542358897360163,0,-0.29121329448502353,-0.8496739231794395,0,0,0
-0.20434164755296744,0,31,0.7649976209279952,0,1,2,1,1,0.0061773345811984995,2,0.23099901767476264,1.3586720477642018,0,0,0
-0.9699139493742265,0,27,-0.33939373950819707,0,0,1,0,0,-0.3240292775774089,2,-0.6828725286048631,-0.8496739231794395,0,1,0
0.7644944276513267,1,37,-1.1676872598353414,0,0,2,1,1,-0.6542358897360163,1,0.7532113298345487,0.03366446519801711,0,0,0
-0.8181093591261369,0,20,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-1.335637918804596,-0.8496739231794395,0,0,0
-0.525025920634833,0,42,-0.6154915796172451,0,1,2,0,0,0.5014872528191096,2,-0.160660216445077,-0.20724600435947102,0,0,0
2.4076797073012943,1,43,-1.1676872598353414,0,0,4,1,0,-0.9844425018946237,1,1.275423641994335,-0.8496739231794395,0,0,0
-0.32468596447537434,0,38,-1.1676872598353414,0,0,1,0,0,-1.1495458079739274,0,-0.160660216445077,-0.8496739231794395,0,0,0
-0.15311636979590795,1,43,0.7649976209279952,0,1,2,1,0,0.1712806406605022,1,-0.160660216445077,0.7207054339360388,0,0,0
2.121145619390802,0,48,-0.6154915796172451,0,0,4,1,0,-0.6542358897360163,1,-0.160660216445077,-0.8496739231794395,1,0,0
-0.08154132416275633,0,44,-0.6154915796172451,0,0,2,1,0,-0.81933919581532,0,-0.160660216445077,-0.8496739231794395,0,0,0
-0.8782230412428688,1,34,-0.6154915796172451,1,1,1,0,1,0.1712806406605022,2,-0.42176637252497007,-0.8496739231794395,0,0,0
-0.7701587566594831,0,27,-0.33939373950819707,1,0,1,0,1,-0.4891325836567126,1,-0.8134256066448097,-0.8496739231794395,0,1,1
-0.6751931732377198,0,21,-0.6154915796172451,1,0,1,0,1,-0.6542358897360163,0,-1.0745317627247029,0.03366446519801711,0,0,0
2.4459232365856747,1,44,-0.6154915796172451,0,0,5,1,0,-0.81933919581532,1,1.9281890321940678,-0.8496739231794395,1,0,0
-0.8328453979329622,0,22,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-1.0745317627247029,1.5058951124937778,0,0,0
0.18019879369180794,0,33,-1.1676872598353414,0,0,2,1,1,-0.3240292775774089,0,-0.6828725286048631,-0.26078166426113514,0,1,0
-0.32468596447537434,1,32,-0.063295899399149,0,1,2,0,0,-0.1589259714981052,1,-0.6828725286048631,-0.8496739231794395,0,0,0
-0.32468596447537434,0,30,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,1,-1.335637918804596,-0.8496739231794395,0,0,0
0.4788959612523786,0,36,0.7649976209279952,0,1,2,1,1,1.1619004771363244,0,0.8837644078744954,1.0347813053591344,0,0,0
-0.8520256389196238,0,34,1.3171933011460915,0,1,1,0,0,0.5014872528191096,1,-0.160660216445077,1.7200377521004342,0,0,0
-0.4789465611912681,0,45,-0.8915894197262932,0,0,2,0,1,-0.9844425018946237,2,-0.8134256066448097,-0.8496739231794395,0,0,1
-0.8595106110119795,1,26,-0.6154915796172451,0,0,1,0,0,-0.6542358897360163,1,-1.0745317627247029,-0.8496739231794395,0,0,0
0.7251983241664591,0,37,0.7649976209279952,0,1,3,1,0,0.5014872528191096,1,-0.160660216445077,1.3988237926904499,0,0,0
-0.18071720438646968,0,29,-1.1676872598353414,0,1,2,1,1,-0.1589259714981052,1,-0.6828725286048631,-0.3449091298208929,0,0,0
0.07307013061996662,0,35,1.8693889813641875,0,0,2,1,0,-0.3240292775774089,0,0.7532113298345487,5.628140924921908,0,1,0
-0.32468596447537434,0,33,1.8693889813641875,0,1,2,0,0,0.9967971710570207,1,0.49210517375465573,0.1598556635376537,0,0,0
1.0271701670174354,0,54,0.7649976209279952,0,1,3,1,0,0.3363839467398059,1,0.6226582517946022,1.6236735642774387,0,0,0
0.5878958673473088,1,36,-0.6154915796172451,0,0,2,1,0,-0.6542358897360163,1,0.23099901767476264,-0.8496739231794395,0,0,0
-0.32468596447537434,0,27,-0.6154915796172451,0,0,1,0,0,-0.4891325836567126,0,-0.8134256066448097,-0.14300321247747416,0,1,0
-1.2454544845240716,1,20,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-1.335637918804596,0.9170028535754736,0,0,1
-0.6983498056484453,1,33,1.0410954610370433,0,0,1,0,0,-0.3240292775774089,0,-0.160660216445077,4.4503564070853,0,1,1
-1.181832221739048,0,35,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,2,-1.335637918804596,-0.8496739231794395,0,0,0
-0.32468596447537434,0,23,-0.6154915796172451,0,0,1,0,0,-0.6542358897360163,1,-0.8134256066448097,-0.8496739231794395,0,0,0
-0.3467900226856123,0,25,-0.6154915796172451,0,0,2,0,1,-0.6542358897360163,1,-0.9439786846847562,0.03366446519801711,0,0,0
-0.32468596447537434,0,38,0.7649976209279952,0,1,2,0,1,0.0061773345811984995,0,-0.42176637252497007,-0.8496739231794395,0,0,0
-0.8452423829609264,0,29,0.7649976209279952,0,1,1,0,0,0.5014872528191096,1,-0.160660216445077,-0.20724600435947102,0,0,0
0.4178466576241022,0,48,-0.6154915796172451,0,0,2,1,1,-0.81933919581532,0,-0.160660216445077,1.5058951124937778,0,0,0
-0.39450671977438007,1,36,0.21280194070989908,0,1,2,0,1,-0.1589259714981052,2,-0.6828725286048631,-0.8496739231794395,0,0,0
-0.38678784230413826,0,37,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,0,-0.9439786846847562,-0.8496739231794395,0,0,0
-0.7280557886399821,1,50,1.0410954610370433,0,1,1,0,0,2.1525203136121465,3,1.1448705639543884,-0.3449091298208929,0,0,0
0.5350332519450465,0,34,0.7649976209279952,0,1,3,1,0,0.1712806406605022,0,-0.29121329448502353,1.8984899517726477,0,0,0
-0.41088009622640825,0,24,-0.6154915796172451,0,0,2,0,1,-0.81933919581532,0,-0.9439786846847562,1.5058951124937778,0,0,1
-0.416493825295675,0,39,0.7649976209279952,0,1,2,0,0,2.1525203136121465,0,1.1448705639543884,1.0011303191352314,0,0,0
-0.2193115917376789,0,32,0.7649976209279952,0,1,2,1,1,0.5014872528191096,0,-0.160660216445077,-0.8496739231794395,0,0,0
0.10815593730288407,1,50,-0.33939373950819707,0,0,2,1,1,-0.4891325836567126,1,0.8837644078744954,-0.14300321247747416,0,1,1
-0.32468596447537434,0,38,0.7649976209279952,0,1,2,0,0,0.3363839467398059,0,-0.160660216445077,-0.4963385678284568,0,0,0
0.2522416500807318,0,27,0.7649976209279952,0,1,3,1,0,0.3363839467398059,0,-0.29121329448502353,-0.8496739231794395,0,0,0
1.12868510102001,0,32,0.7649976209279952,0,1,3,1,0,0.0061773345811984995,0,-0.160660216445077,2.2420104361416584,0,0,0
-0.3212943364960256,0,47,0.7649976209279952,0,1,2,1,1,0.0061773345811984995,0,1.1448705639543884,-0.40800472899071116,0,0,0
0.9686938225459063,1,40,2.4215846615822834,0,1,3,1,1,1.822313701453539,1,1.1448705639543884,-0.6637079466789223,0,0,0
1.9836092571937654,0,53,-0.8915894197262932,0,0,4,1,0,-0.3240292775774089,0,2.711507500433747,-0.26078166426113514,0,1,0
2.4459232365856747,0,41,0.48889978081894714,0,1,5,1,0,2.3176236196914504,3,1.536529798074228,1.0776098332804656,1,0,0
-0.21720644333670386,0,60,-0.6154915796172451,0,0,2,1,1,-0.81933919581532,0,-0.160660216445077,1.5058951124937778,0,0,0
0.5752649769414585,0,27,0.7649976209279952,0,1,3,1,0,0.3363839467398059,2,-0.29121329448502353,-0.4963385678284568,0,0,0
2.4459232365856747,0,41,0.7649976209279952,0,1,5,1,0,2.482726925770754,1,-0.160660216445077,-0.5424257880916284,1,0,0
-0.5750816715024619,0,50,-0.6154915796172451,1,0,1,0,1,-0.81933919581532,1,-0.9439786846847562,1.5058951124937778,0,0,0
-0.963130693415529,1,28,0.7649976209279952,0,1,1,0,0,0.0061773345811984995,0,-0.160660216445077,0.4753336593867454,0,0,1
1.2582686803689185,0,36,0.7649976209279952,0,1,3,1,0,0.1712806406605022,1,-0.160660216445077,-0.8496739231794395,0,0,0
0.35726516475159803,1,38,-1.1676872598353414,0,0,3,1,0,-0.9844425018946237,0,-0.160660216445077,-0.8496739231794395,0,0,0
-0.6141438696094433,0,44,-0.6154915796172451,0,0,1,0,0,-0.3240292775774089,0,-0.29121329448502353,-0.26078166426113514,0,1,0
1.7394120426806599,1,47,-0.6154915796172451,0,1,4,1,1,2.482726925770754,2,2.189295188273961,0.840190819803521,0,0,0
-0.2408308865032016,0,30,0.7649976209279952,0,1,2,1,1,0.1712806406605022,1,-0.160660216445077,1.8984899517726477,0,0,0
-0.8634870024360435,0,29,-1.1676872598353414,1,0,1,0,1,-0.3240292775774089,0,-1.335637918804596,-0.8496739231794395,0,1,0
-0.8361200732233679,1,42,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-0.5523194505649166,1.5058951124937778,0,0,1
0.11002718032597301,0,43,-0.6154915796172451,0,0,2,1,1,-0.3240292775774089,1,-0.5523194505649166,0.32811059465716924,0,1,0
-0.044818179834636054,0,34,-0.8915894197262932,0,0,2,1,0,-0.3240292775774089,0,-0.160660216445077,1.5058951124937778,0,1,0
-0.896701566095872,0,23,-0.33939373950819707,0,0,1,0,0,-0.4891325836567126,1,-0.8134256066448097,-0.8496739231794395,0,1,0
0.0129564485032347,0,39,-0.33939373950819707,0,1,2,1,0,0.1712806406605022,1,0.10044593963481609,0.32811059465716924,0,0,0
1.1155863998583875,0,56,0.7649976209279952,0,1,4,1,0,0.5014872528191096,0,2.4504013443538537,-0.5284599637694553,0,0,0
-0.32468596447537434,1,40,-0.6154915796172451,0,0,1,0,0,-0.4891325836567126,0,-0.8134256066448097,0.5636674982244911,0,1,0
0.11166451797117583,0,27,0.48889978081894714,0,1,2,1,0,0.0061773345811984995,0,-0.29121329448502353,-0.8496739231794395,0,0,0
-0.9441843578067537,0,29,-0.6154915796172451,1,0,1,0,1,-0.81933919581532,2,-1.2050848407646493,1.5058951124937778,0,0,0
-0.9083968349901779,0,53,-0.6154915796172451,0,0,2,0,0,-0.81933919581532,0,1.014317485914442,1.5058951124937778,0,0,0
-0.29018492123717216,0,35,-1.1676872598353414,0,0,2,1,0,-0.9844425018946237,1,0.6226582517946022,-0.8496739231794395,0,0,0
-0.23966135961377102,0,32,1.0410954610370433,0,1,2,1,0,0.5014872528191096,2,-0.160660216445077,0.4351819144604974,0,0,0
-0.7664162706133052,1,38,-1.1676872598353414,0,0,1,0,0,-0.9844425018946237,1,-0.6828725286048631,-0.8496739231794395,0,0,0
-0.2836355706563609,0,34,-1.1676872598353414,0,0,2,1,0,-1.1495458079739274,1,-0.5523194505649166,-0.8496739231794395,0,0,0
2.4459232365856747,0,52,0.48889978081894714,0,1,4,1,1,4.463966598722398,0,2.97261365651364,-0.7487209645077301,1,0,0
-0.8531951658090544,1,33,1.3171933011460915,0,1,1,0,0,0.5014872528191096,0,-0.160660216445077,1.3988237926904499,0,0,1
-0.03592977547496363,0,25,0.21280194070989908,0,1,2,1,1,-0.1589259714981052,0,-0.6828725286048631,-0.3449091298208929,0,0,0
0.06979545532956098,0,45,0.7649976209279952,1,1,2,1,1,0.1712806406605022,0,-0.29121329448502353,0.32811059465716924,0,0,0
-0.661626661320325,0,23,-0.6154915796172451,0,0,1,0,0,-0.81933919581532,0,-1.2050848407646493,-0.8496739231794395,0,0,0
